"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","codigos","codsede"
2015,"Pregrado","ARAUCA","NA","SEDE BOGOTA  ",6,NA,"s_bogota  "
2015,"Pregrado","ARAUCA","NA","SEDE MANIZALES  ",2,NA,"s_manizales  "
2015,"Pregrado","ARAUCA","NA","SEDE MEDELLIN  ",3,NA,"s_medellin  "
2015,"Pregrado","ARAUCA","SARAVENA","SEDE BOGOTA  ",1,"81-736","s_bogota  "
2015,"Pregrado","ARAUCA","TAME","SEDE BOGOTA  ",2,"81-794","s_bogota  "
2015,"Pregrado","ARAUCA","TAME","SEDE MEDELLIN  ",2,"81-794","s_medellin  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","NA","SEDE BOGOTA  ",2,NA,"s_bogota  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","NA","SEDE MANIZALES  ",2,NA,"s_manizales  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","NA","SEDE MEDELLIN  ",4,NA,"s_medellin  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE BOGOTA  ",3,"88-001","s_bogota  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MANIZALES  ",1,"88-001","s_manizales  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MEDELLIN  ",1,"88-001","s_medellin  "
2015,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE PALMIRA  ",1,"88-001","s_palmira  "
2015,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE BOGOTA  ",21,"08-001","s_bogota  "
2015,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE MANIZALES  ",3,"08-001","s_manizales  "
2015,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE MEDELLIN  ",12,"08-001","s_medellin  "
2015,"Pregrado","ATLANTICO","MALAMBO","SEDE BOGOTA  ",2,"08-433","s_bogota  "
2015,"Pregrado","ATLANTICO","MALAMBO","SEDE MANIZALES  ",1,"08-433","s_manizales  "
2015,"Pregrado","ATLANTICO","PIOJO","SEDE PALMIRA  ",1,"08-549","s_palmira  "
2015,"Pregrado","ATLANTICO","SANTO TOMAS","SEDE BOGOTA  ",1,"08-685","s_bogota  "
2015,"Pregrado","ATLANTICO","SOLEDAD","SEDE BOGOTA  ",1,"08-758","s_bogota  "
2015,"Pregrado","ATLANTICO","SOLEDAD","SEDE PALMIRA  ",1,"08-758","s_palmira  "
2015,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE BOGOTA  ",2212,"11-001","s_bogota  "
2015,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MANIZALES  ",24,"11-001","s_manizales  "
2015,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MEDELLIN  ",50,"11-001","s_medellin  "
2015,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE PALMIRA  ",19,"11-001","s_palmira  "
2015,"Pregrado","BOLIVAR","ACHI","SEDE BOGOTA  ",113,"13-006","s_bogota  "
2015,"Pregrado","BOLIVAR","ACHI","SEDE MANIZALES  ",2,"13-006","s_manizales  "
2015,"Pregrado","BOLIVAR","ACHI","SEDE MEDELLIN  ",2,"13-006","s_medellin  "
2015,"Pregrado","BOLIVAR","CALAMAR","SEDE BOGOTA  ",1,"13-140","s_bogota  "
2015,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE BOGOTA  ",7,"13-001","s_bogota  "
2015,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MANIZALES  ",1,"13-001","s_manizales  "
2015,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MEDELLIN  ",4,"13-001","s_medellin  "
2015,"Pregrado","BOLIVAR","EL CARMEN DE BOLIVAR","SEDE MEDELLIN  ",1,"13-244","s_medellin  "
2015,"Pregrado","BOLIVAR","HATILLO DE LOBA","SEDE MANIZALES  ",1,"13-300","s_manizales  "
2015,"Pregrado","BOLIVAR","MAGANGUE","SEDE BOGOTA  ",4,"13-430","s_bogota  "
2015,"Pregrado","BOLIVAR","MAGANGUE","SEDE MEDELLIN  ",1,"13-430","s_medellin  "
2015,"Pregrado","BOLIVAR","MAGANGUE","SEDE PALMIRA  ",1,"13-430","s_palmira  "
2015,"Pregrado","BOLIVAR","MOMPOS","SEDE MEDELLIN  ",1,"13-468","s_medellin  "
2015,"Pregrado","BOLIVAR","MONTECRISTO","SEDE MANIZALES  ",4,"13-458","s_manizales  "
2015,"Pregrado","BOLIVAR","NA","SEDE BOGOTA  ",1,NA,"s_bogota  "
2015,"Pregrado","BOLIVAR","NA","SEDE PALMIRA  ",2,NA,"s_palmira  "
2015,"Pregrado","BOLIVAR","SAN JACINTO","SEDE BOGOTA  ",1,"13-654","s_bogota  "
2015,"Pregrado","BOLIVAR","TIQUISIO","SEDE PALMIRA  ",1,"13-810","s_palmira  "
2015,"Pregrado","BOYACA","CAMPOHERMOSO","SEDE MANIZALES  ",1,"15-135","s_manizales  "
2015,"Pregrado","BOYACA","CHIQUINQUIRA","SEDE BOGOTA  ",3,"15-176","s_bogota  "
2015,"Pregrado","BOYACA","CHITA","SEDE BOGOTA  ",2,"15-183","s_bogota  "
2015,"Pregrado","BOYACA","CHITA","SEDE MEDELLIN  ",1,"15-183","s_medellin  "
2015,"Pregrado","BOYACA","CORRALES","SEDE BOGOTA  ",1,"15-215","s_bogota  "
2015,"Pregrado","BOYACA","CUBARA","SEDE BOGOTA  ",1,"15-223","s_bogota  "
2015,"Pregrado","BOYACA","CUCAITA","SEDE BOGOTA  ",1,"15-224","s_bogota  "
2015,"Pregrado","BOYACA","DUITAMA","SEDE BOGOTA  ",12,"15-238","s_bogota  "
2015,"Pregrado","BOYACA","DUITAMA","SEDE MANIZALES  ",1,"15-238","s_manizales  "
2015,"Pregrado","BOYACA","DUITAMA","SEDE MEDELLIN  ",1,"15-238","s_medellin  "
2015,"Pregrado","BOYACA","GARAGOA","SEDE BOGOTA  ",7,"15-299","s_bogota  "
2015,"Pregrado","BOYACA","GUATEQUE","SEDE BOGOTA  ",1,"15-322","s_bogota  "
2015,"Pregrado","BOYACA","LA CAPILLA","SEDE BOGOTA  ",1,"15-380","s_bogota  "
2015,"Pregrado","BOYACA","MONIQUIRA","SEDE BOGOTA  ",1,"15-469","s_bogota  "
2015,"Pregrado","BOYACA","MUZO","SEDE BOGOTA  ",1,"15-480","s_bogota  "
2015,"Pregrado","BOYACA","PAEZ","SEDE BOGOTA  ",1,"15-514","s_bogota  "
2015,"Pregrado","BOYACA","PAIPA","SEDE BOGOTA  ",8,"15-516","s_bogota  "
2015,"Pregrado","BOYACA","PESCA","SEDE BOGOTA  ",2,"15-542","s_bogota  "
2015,"Pregrado","BOYACA","QUIPAMA","SEDE BOGOTA  ",1,"15-580","s_bogota  "
2015,"Pregrado","BOYACA","SAN EDUARDO","SEDE BOGOTA  ",1,"15-660","s_bogota  "
2015,"Pregrado","BOYACA","SANTA ROSA DE VITERBO","SEDE PALMIRA  ",1,"15-693","s_palmira  "
2015,"Pregrado","BOYACA","SATIVANORTE","SEDE BOGOTA  ",1,"15-720","s_bogota  "
2015,"Pregrado","BOYACA","SOATA","SEDE BOGOTA  ",1,"15-753","s_bogota  "
2015,"Pregrado","BOYACA","SOCHA","SEDE BOGOTA  ",1,"15-757","s_bogota  "
2015,"Pregrado","BOYACA","SOGAMOSO","SEDE BOGOTA  ",13,"15-759","s_bogota  "
2015,"Pregrado","BOYACA","SOGAMOSO","SEDE MANIZALES  ",2,"15-759","s_manizales  "
2015,"Pregrado","BOYACA","SOGAMOSO","SEDE MEDELLIN  ",1,"15-759","s_medellin  "
2015,"Pregrado","BOYACA","SOGAMOSO","SEDE PALMIRA  ",1,"15-759","s_palmira  "
2015,"Pregrado","BOYACA","TUNJA","SEDE BOGOTA  ",11,"15-001","s_bogota  "
2015,"Pregrado","BOYACA","TUNJA","SEDE MEDELLIN  ",2,"15-001","s_medellin  "
2015,"Pregrado","BOYACA","TUNJA","SEDE PALMIRA  ",1,"15-001","s_palmira  "
2015,"Pregrado","CALDAS","AGUADAS","SEDE MANIZALES  ",2,"17-013","s_manizales  "
2015,"Pregrado","CALDAS","AGUADAS","SEDE MEDELLIN  ",1,"17-013","s_medellin  "
2015,"Pregrado","CALDAS","ANSERMA","SEDE MANIZALES  ",5,"17-042","s_manizales  "
2015,"Pregrado","CALDAS","ARANZAZU","SEDE MANIZALES  ",2,"17-050","s_manizales  "
2015,"Pregrado","CALDAS","CHINCHINA","SEDE MANIZALES  ",5,"17-174","s_manizales  "
2015,"Pregrado","CALDAS","FILADELFIA","SEDE MANIZALES  ",3,"17-272","s_manizales  "
2015,"Pregrado","CALDAS","LA MERCED","SEDE MANIZALES  ",1,"17-388","s_manizales  "
2015,"Pregrado","CALDAS","MANZANARES","SEDE BOGOTA  ",1,"17-433","s_bogota  "
2015,"Pregrado","CALDAS","MANZANARES","SEDE MANIZALES  ",3,"17-433","s_manizales  "
2015,"Pregrado","CALDAS","MARMATO","SEDE MANIZALES  ",2,"17-442","s_manizales  "
2015,"Pregrado","CALDAS","MARQUETALIA","SEDE MANIZALES  ",3,"17-444","s_manizales  "
2015,"Pregrado","CALDAS","MARQUETALIA","SEDE MEDELLIN  ",1,"17-444","s_medellin  "
2015,"Pregrado","CALDAS","NA","SEDE MEDELLIN  ",7,NA,"s_medellin  "
2015,"Pregrado","CALDAS","NEIRA","SEDE MANIZALES  ",2,"17-486","s_manizales  "
2015,"Pregrado","CALDAS","PALESTINA","SEDE BOGOTA  ",5,"17-524","s_bogota  "
2015,"Pregrado","CALDAS","PALESTINA","SEDE MEDELLIN  ",2,"17-524","s_medellin  "
2015,"Pregrado","CALDAS","PENSILVANIA","SEDE MANIZALES  ",1,"17-541","s_manizales  "
2015,"Pregrado","CALDAS","RIOSUCIO","SEDE MANIZALES  ",1,"17-614","s_manizales  "
2015,"Pregrado","CALDAS","RIOSUCIO","SEDE MEDELLIN  ",2,"17-614","s_medellin  "
2015,"Pregrado","CALDAS","RISARALDA","SEDE BOGOTA  ",6,"17-616","s_bogota  "
2015,"Pregrado","CALDAS","RISARALDA","SEDE MANIZALES  ",14,"17-616","s_manizales  "
2015,"Pregrado","CALDAS","RISARALDA","SEDE MEDELLIN  ",7,"17-616","s_medellin  "
2015,"Pregrado","CALDAS","SALAMINA","SEDE MANIZALES  ",2,"17-653","s_manizales  "
2015,"Pregrado","CALDAS","SUPIA","SEDE MANIZALES  ",1,"17-777","s_manizales  "
2015,"Pregrado","CALDAS","SUPIA","SEDE MEDELLIN  ",1,"17-777","s_medellin  "
